,SEASON_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ABBREVIATION,GAME_DAY,GAME_TIME
2323,22021,MIA,CHI,2021-11-28,01:00
2324,22021,HOU,CHA,2021-11-28,01:00
2325,22021,CHA,HOU,2021-11-28,01:00
2326,22021,DAL,WAS,2021-11-28,01:30
2327,22021,WAS,DAL,2021-11-28,01:30
2328,22021,UTA,NOP,2021-11-28,02:00
2329,22021,NOP,UTA,2021-11-28,02:00
2330,22021,LAC,GSW,2021-11-28,20:30
2331,22021,GSW,LAC,2021-11-28,20:30
2332,22021,IND,MIL,2021-11-28,22:00
2333,22021,MIL,IND,2021-11-28,22:00
2334,22021,TOR,BOS,2021-11-28,23:00
2335,22021,BOS,TOR,2021-11-28,23:00
2336,22021,MEM,SAC,2021-11-28,23:00
2337,22021,SAC,MEM,2021-11-28,23:00
2338,22021,LAL,DET,2021-11-29,02:30
2339,22021,DET,LAL,2021-11-29,02:30
2340,22021,PHI,ORL,2021-11-30,00:00
2341,22021,ORL,PHI,2021-11-30,00:00
2342,22021,MIA,DEN,2021-11-30,00:30
2343,22021,DEN,MIA,2021-11-30,00:30
2344,22021,CHI,CHA,2021-11-30,01:00
2345,22021,CHA,CHI,2021-11-30,01:00
2346,22021,HOU,OKC,2021-11-30,01:00
2347,22021,OKC,HOU,2021-11-30,01:00
2348,22021,MIN,IND,2021-11-30,01:00
2349,22021,IND,MIN,2021-11-30,01:00
2350,22021,DAL,CLE,2021-11-30,01:30
2351,22021,CLE,DAL,2021-11-30,01:30
2352,22021,SAS,WAS,2021-11-30,01:30
2353,22021,WAS,SAS,2021-11-30,01:30
2354,22021,UTA,POR,2021-11-30,02:00
2355,22021,POR,UTA,2021-11-30,02:00
2356,22021,LAC,NOP,2021-11-30,03:30
2357,22021,NOP,LAC,2021-11-30,03:30
2358,22021,BKN,NYK,2021-12-01,00:30
2359,22021,NYK,BKN,2021-12-01,00:30
2360,22021,TOR,MEM,2021-12-01,00:30
2361,22021,MEM,TOR,2021-12-01,00:30
2362,22021,PHX,GSW,2021-12-01,03:00
2363,22021,GSW,PHX,2021-12-01,03:00
2364,22021,POR,DET,2021-12-01,03:00
2365,22021,DET,POR,2021-12-01,03:00
2366,22021,SAC,LAL,2021-12-01,03:00
2367,22021,LAL,SAC,2021-12-01,03:00
2368,22021,IND,ATL,2021-12-02,00:00
2369,22021,ATL,IND,2021-12-02,00:00
2370,22021,ORL,DEN,2021-12-02,00:00
2371,22021,DEN,ORL,2021-12-02,00:00
2372,22021,WAS,MIN,2021-12-02,00:00
2373,22021,MIN,WAS,2021-12-02,00:00
2374,22021,BOS,PHI,2021-12-02,00:30
2375,22021,PHI,BOS,2021-12-02,00:30
2376,22021,MIA,CLE,2021-12-02,00:30
2377,22021,CLE,MIA,2021-12-02,00:30
2378,22021,MIL,CHA,2021-12-02,01:00
2379,22021,CHA,MIL,2021-12-02,01:00
2380,22021,NOP,DAL,2021-12-02,01:00
2381,22021,DAL,NOP,2021-12-02,01:00
2382,22021,OKC,HOU,2021-12-02,01:00
2383,22021,HOU,OKC,2021-12-02,01:00
2384,22021,LAC,SAC,2021-12-02,03:30
2385,22021,SAC,LAC,2021-12-02,03:30
2386,22021,NYK,CHI,2021-12-03,00:30
2387,22021,CHI,NYK,2021-12-03,00:30
2388,22021,TOR,MIL,2021-12-03,00:30
2389,22021,MIL,TOR,2021-12-03,00:30
2390,22021,MEM,OKC,2021-12-03,01:00
2391,22021,OKC,MEM,2021-12-03,01:00
2392,22021,PHX,DET,2021-12-03,02:00
2393,22021,DET,PHX,2021-12-03,02:00
2394,22021,POR,SAS,2021-12-03,03:00
2395,22021,SAS,POR,2021-12-03,03:00
2396,22021,IND,MIA,2021-12-04,00:00
2397,22021,MIA,IND,2021-12-04,00:00
2398,22021,WAS,CLE,2021-12-04,00:00
2399,22021,CLE,WAS,2021-12-04,00:00
2400,22021,ATL,PHI,2021-12-04,00:30
2401,22021,PHI,ATL,2021-12-04,00:30
2402,22021,BKN,MIN,2021-12-04,00:30
2403,22021,MIN,BKN,2021-12-04,00:30
2404,22021,HOU,ORL,2021-12-04,01:00
2405,22021,ORL,HOU,2021-12-04,01:00
2406,22021,DAL,NOP,2021-12-04,01:30
2407,22021,NOP,DAL,2021-12-04,01:30
2408,22021,UTA,BOS,2021-12-04,02:00
2409,22021,BOS,UTA,2021-12-04,02:00
2410,22021,GSW,PHX,2021-12-04,03:00
2411,22021,PHX,GSW,2021-12-04,03:00
2412,22021,LAL,LAC,2021-12-04,03:00
2413,22021,LAC,LAL,2021-12-04,03:00
2414,22021,NYK,DEN,2021-12-04,18:00
2415,22021,DEN,NYK,2021-12-04,18:00
2416,22021,BKN,CHI,2021-12-05,01:00
2417,22021,CHI,BKN,2021-12-05,01:00
2418,22021,MIL,MIA,2021-12-05,01:00
2419,22021,MIA,MIL,2021-12-05,01:00
2420,22021,DAL,MEM,2021-12-05,01:30
2421,22021,MEM,DAL,2021-12-05,01:30
2422,22021,GSW,SAS,2021-12-05,01:30
2423,22021,SAS,GSW,2021-12-05,01:30
2424,22021,POR,BOS,2021-12-05,03:00
2425,22021,BOS,POR,2021-12-05,03:00
2426,22021,SAC,LAC,2021-12-05,03:00
2427,22021,LAC,SAC,2021-12-05,03:00
2428,22021,CLE,UTA,2021-12-05,20:30
2429,22021,UTA,CLE,2021-12-05,20:30
2430,22021,ATL,CHA,2021-12-05,23:00
2431,22021,CHA,ATL,2021-12-05,23:00
2432,22021,TOR,WAS,2021-12-05,23:00
2433,22021,WAS,TOR,2021-12-05,23:00
2434,22021,HOU,NOP,2021-12-06,00:00
2435,22021,NOP,HOU,2021-12-06,00:00
2436,22021,CHA,PHI,2021-12-07,00:00
2437,22021,PHI,CHA,2021-12-07,00:00
2438,22021,DET,OKC,2021-12-07,00:00
2439,22021,OKC,DET,2021-12-07,00:00
2440,22021,IND,WAS,2021-12-07,00:00
2441,22021,WAS,IND,2021-12-07,00:00
2442,22021,MIA,MEM,2021-12-07,00:30
2443,22021,MEM,MIA,2021-12-07,00:30
2444,22021,CHI,DEN,2021-12-07,01:00
2445,22021,DEN,CHI,2021-12-07,01:00
2446,22021,MIL,CLE,2021-12-07,01:00
2447,22021,CLE,MIL,2021-12-07,01:00
2448,22021,MIN,ATL,2021-12-07,01:00
2449,22021,ATL,MIN,2021-12-07,01:00
2450,22021,PHX,SAS,2021-12-07,02:00
2451,22021,SAS,PHX,2021-12-07,02:00
2452,22021,GSW,ORL,2021-12-07,03:00
2453,22021,ORL,GSW,2021-12-07,03:00
2454,22021,POR,LAC,2021-12-07,03:00
2455,22021,LAC,POR,2021-12-07,03:00
2456,22021,DAL,BKN,2021-12-08,00:30
2457,22021,BKN,DAL,2021-12-08,00:30
2458,22021,SAS,NYK,2021-12-08,01:30
2459,22021,NYK,SAS,2021-12-08,01:30
2460,22021,LAL,BOS,2021-12-08,03:00
2461,22021,BOS,LAL,2021-12-08,03:00
2462,22021,CHA,PHI,2021-12-09,00:00
2463,22021,PHI,CHA,2021-12-09,00:00
2464,22021,CLE,CHI,2021-12-09,00:00
2465,22021,CHI,CLE,2021-12-09,00:00
2466,22021,DET,WAS,2021-12-09,00:00
2467,22021,WAS,DET,2021-12-09,00:00
2468,22021,IND,NYK,2021-12-09,00:00
2469,22021,NYK,IND,2021-12-09,00:00
2470,22021,MIA,MIL,2021-12-09,00:30
2471,22021,MIL,MIA,2021-12-09,00:30
2472,22021,TOR,OKC,2021-12-09,00:30
2473,22021,OKC,TOR,2021-12-09,00:30
2474,22021,HOU,BKN,2021-12-09,01:00
2475,22021,BKN,HOU,2021-12-09,01:00
2476,22021,MEM,DAL,2021-12-09,01:00
2477,22021,DAL,MEM,2021-12-09,01:00
2478,22021,MIN,UTA,2021-12-09,01:00
2479,22021,UTA,MIN,2021-12-09,01:00
2480,22021,NOP,DEN,2021-12-09,01:00
2481,22021,DEN,NOP,2021-12-09,01:00
2482,22021,GSW,POR,2021-12-09,03:00
2483,22021,POR,GSW,2021-12-09,03:00
2484,22021,SAC,ORL,2021-12-09,03:00
2485,22021,ORL,SAC,2021-12-09,03:00
2486,22021,LAC,BOS,2021-12-09,03:30
2487,22021,BOS,LAC,2021-12-09,03:30
2488,22021,PHI,UTA,2021-12-10,00:00
2489,22021,UTA,PHI,2021-12-10,00:00
2490,22021,MEM,LAL,2021-12-10,01:00
2491,22021,LAL,MEM,2021-12-10,01:00
2492,22021,SAS,DEN,2021-12-10,01:30
2493,22021,DEN,SAS,2021-12-10,01:30
2494,22021,CHA,SAC,2021-12-11,00:00
2495,22021,SAC,CHA,2021-12-11,00:00
2496,22021,IND,DAL,2021-12-11,00:00
2497,22021,DAL,IND,2021-12-11,00:00
2498,22021,ATL,BKN,2021-12-11,00:30
2499,22021,BKN,ATL,2021-12-11,00:30
2500,22021,TOR,NYK,2021-12-11,00:30
2501,22021,NYK,TOR,2021-12-11,00:30
2502,22021,HOU,MIL,2021-12-11,01:00
2503,22021,MIL,HOU,2021-12-11,01:00
2504,22021,MIN,CLE,2021-12-11,01:00
2505,22021,CLE,MIN,2021-12-11,01:00
2506,22021,NOP,DET,2021-12-11,01:00
2507,22021,DET,NOP,2021-12-11,01:00
2508,22021,OKC,LAL,2021-12-11,01:00
2509,22021,LAL,OKC,2021-12-11,01:00
2510,22021,PHX,BOS,2021-12-11,03:00
2511,22021,BOS,PHX,2021-12-11,03:00
2512,22021,LAC,ORL,2021-12-11,20:30
2513,22021,ORL,LAC,2021-12-11,20:30
2514,22021,WAS,UTA,2021-12-12,00:00
2515,22021,UTA,WAS,2021-12-12,00:00
2516,22021,CLE,SAC,2021-12-12,01:00
2517,22021,SAC,CLE,2021-12-12,01:00
2518,22021,MIA,CHI,2021-12-12,01:00
2519,22021,CHI,MIA,2021-12-12,01:00
2520,22021,MEM,HOU,2021-12-12,01:00
2521,22021,HOU,MEM,2021-12-12,01:00
2522,22021,PHI,GSW,2021-12-12,01:30
2523,22021,GSW,PHI,2021-12-12,01:30
2524,22021,SAS,DEN,2021-12-12,01:30
2525,22021,DEN,SAS,2021-12-12,01:30
2526,22021,NYK,MIL,2021-12-12,17:00
2527,22021,MIL,NYK,2021-12-12,17:00
2528,22021,DET,BKN,2021-12-12,23:00
2529,22021,BKN,DET,2021-12-12,23:00
2530,22021,OKC,DAL,2021-12-13,00:00
2531,22021,DAL,OKC,2021-12-13,00:00
2532,22021,SAS,NOP,2021-12-13,00:00
2533,22021,NOP,SAS,2021-12-13,00:00
2534,22021,POR,MIN,2021-12-13,02:00
2535,22021,MIN,POR,2021-12-13,02:00
2536,22021,LAL,ORL,2021-12-13,02:30
2537,22021,ORL,LAL,2021-12-13,02:30
2538,22021,CLE,MIA,2021-12-14,00:00
2539,22021,MIA,CLE,2021-12-14,00:00
2540,22021,IND,GSW,2021-12-14,00:00
2541,22021,GSW,IND,2021-12-14,00:00
2542,22021,TOR,SAC,2021-12-14,00:00
2543,22021,SAC,TOR,2021-12-14,00:00
2544,22021,ATL,HOU,2021-12-14,00:30
2545,22021,HOU,ATL,2021-12-14,00:30
2546,22021,BOS,MIL,2021-12-14,00:30
2547,22021,MIL,BOS,2021-12-14,00:30
2548,22021,MEM,PHI,2021-12-14,01:00
2549,22021,PHI,MEM,2021-12-14,01:00
2550,22021,DAL,CHA,2021-12-14,01:30
2551,22021,CHA,DAL,2021-12-14,01:30
2552,22021,DEN,WAS,2021-12-14,02:00
2553,22021,WAS,DEN,2021-12-14,02:00
2554,22021,LAC,PHX,2021-12-14,03:30
2555,22021,PHX,LAC,2021-12-14,03:30
2556,22021,BKN,TOR,2021-12-15,00:30
2557,22021,TOR,BKN,2021-12-15,00:30
2558,22021,NYK,GSW,2021-12-15,00:30
2559,22021,GSW,NYK,2021-12-15,00:30
2560,22021,POR,PHX,2021-12-15,03:00
2561,22021,PHX,POR,2021-12-15,03:00
2562,22021,CLE,HOU,2021-12-16,00:00
2563,22021,HOU,CLE,2021-12-16,00:00
2564,22021,ORL,ATL,2021-12-16,00:00
2565,22021,ATL,ORL,2021-12-16,00:00
2566,22021,PHI,MIA,2021-12-16,00:00
2567,22021,MIA,PHI,2021-12-16,00:00
2568,22021,DAL,LAL,2021-12-16,00:30
2569,22021,LAL,DAL,2021-12-16,00:30
2570,22021,MIL,IND,2021-12-16,01:00
2571,22021,IND,MIL,2021-12-16,01:00
2572,22021,OKC,NOP,2021-12-16,01:00
2573,22021,NOP,OKC,2021-12-16,01:00
2574,22021,SAS,CHA,2021-12-16,01:30
2575,22021,CHA,SAS,2021-12-16,01:30
2576,22021,DEN,MIN,2021-12-16,02:00
2577,22021,MIN,DEN,2021-12-16,02:00
2578,22021,UTA,LAC,2021-12-16,03:00
2579,22021,LAC,UTA,2021-12-16,03:00
2580,22021,POR,MEM,2021-12-16,03:00
2581,22021,MEM,POR,2021-12-16,03:00
2582,22021,SAC,WAS,2021-12-16,03:00
2583,22021,WAS,SAC,2021-12-16,03:00
2584,22021,IND,DET,2021-12-17,00:00
2585,22021,DET,IND,2021-12-17,00:00
2586,22021,BKN,PHI,2021-12-17,00:30
2587,22021,PHI,BKN,2021-12-17,00:30
2588,22021,HOU,NYK,2021-12-17,01:00
2589,22021,NYK,HOU,2021-12-17,01:00
2590,22021,PHX,WAS,2021-12-17,02:00
2591,22021,WAS,PHX,2021-12-17,02:00
2592,22021,ORL,MIA,2021-12-18,00:00
2593,22021,MIA,ORL,2021-12-18,00:00
2594,22021,ATL,DEN,2021-12-18,00:30
2595,22021,DEN,ATL,2021-12-18,00:30
2596,22021,BOS,GSW,2021-12-18,00:30
2597,22021,GSW,BOS,2021-12-18,00:30
2598,22021,NOP,MIL,2021-12-18,01:00
2599,22021,MIL,NOP,2021-12-18,01:00
2600,22021,UTA,SAS,2021-12-18,02:00
2601,22021,SAS,UTA,2021-12-18,02:00
2602,22021,MIN,LAL,2021-12-18,03:00
2603,22021,LAL,MIN,2021-12-18,03:00
2604,22021,POR,CHA,2021-12-18,03:00
2605,22021,CHA,POR,2021-12-18,03:00
2606,22021,SAC,MEM,2021-12-18,03:00
2607,22021,MEM,SAC,2021-12-18,03:00
2608,22021,DET,HOU,2021-12-18,17:00
2609,22021,HOU,DET,2021-12-18,17:00
2610,22021,BOS,NYK,2021-12-19,00:00
2611,22021,NYK,BOS,2021-12-19,00:00
2612,22021,BKN,ORL,2021-12-19,00:30
2613,22021,ORL,BKN,2021-12-19,00:30
2614,22021,TOR,GSW,2021-12-19,00:30
2615,22021,GSW,TOR,2021-12-19,00:30
2616,22021,OKC,LAC,2021-12-19,01:00
2617,22021,LAC,OKC,2021-12-19,01:00
2618,22021,MIL,CLE,2021-12-19,02:00
2619,22021,CLE,MIL,2021-12-19,02:00
2620,22021,UTA,WAS,2021-12-19,02:00
2621,22021,WAS,UTA,2021-12-19,02:00
2622,22021,DET,MIA,2021-12-19,23:00
2623,22021,MIA,DET,2021-12-19,23:00
2624,22021,MEM,POR,2021-12-19,23:00
2625,22021,POR,MEM,2021-12-19,23:00
2626,22021,SAC,SAS,2021-12-19,23:00
2627,22021,SAS,SAC,2021-12-19,23:00
2628,22021,CHI,LAL,2021-12-20,01:00
2629,22021,LAL,CHI,2021-12-20,01:00
2630,22021,MIN,DAL,2021-12-20,01:00
2631,22021,DAL,MIN,2021-12-20,01:00
2632,22021,PHX,CHA,2021-12-20,01:00
2633,22021,CHA,PHX,2021-12-20,01:00
2634,22021,BOS,PHI,2021-12-21,00:30
2635,22021,PHI,BOS,2021-12-21,00:30
2636,22021,CHI,HOU,2021-12-21,01:00
2637,22021,HOU,CHI,2021-12-21,01:00
2638,22021,MEM,OKC,2021-12-21,01:00
2639,22021,OKC,MEM,2021-12-21,01:00
2640,22021,UTA,CHA,2021-12-21,02:00
2641,22021,CHA,UTA,2021-12-21,02:00
2642,22021,GSW,SAC,2021-12-21,03:00
2643,22021,SAC,GSW,2021-12-21,03:00
2644,22021,LAC,SAS,2021-12-21,03:30
2645,22021,SAS,LAC,2021-12-21,03:30
2646,22021,MIA,IND,2021-12-22,00:30
2647,22021,IND,MIA,2021-12-22,00:30
2648,22021,NYK,DET,2021-12-22,00:30
2649,22021,DET,NYK,2021-12-22,00:30
2650,22021,NOP,POR,2021-12-22,01:00
2651,22021,POR,NOP,2021-12-22,01:00
2652,22021,DAL,MIN,2021-12-22,01:30
2653,22021,MIN,DAL,2021-12-22,01:30
2654,22021,LAL,PHX,2021-12-22,03:00
2655,22021,PHX,LAL,2021-12-22,03:00
2656,22021,ATL,ORL,2021-12-23,00:30
2657,22021,ORL,ATL,2021-12-23,00:30
2658,22021,BOS,CLE,2021-12-23,00:30
2659,22021,CLE,BOS,2021-12-23,00:30
2660,22021,MIL,HOU,2021-12-23,01:00
2661,22021,HOU,MIL,2021-12-23,01:00
2662,22021,OKC,DEN,2021-12-23,01:00
2663,22021,DEN,OKC,2021-12-23,01:00
2664,22021,SAC,LAC,2021-12-23,03:00
2665,22021,LAC,SAC,2021-12-23,03:00
2666,22021,IND,HOU,2021-12-24,00:00
2667,22021,HOU,IND,2021-12-24,00:00
2668,22021,ORL,NOP,2021-12-24,00:00
2669,22021,NOP,ORL,2021-12-24,00:00
2670,22021,PHI,ATL,2021-12-24,00:00
2671,22021,ATL,PHI,2021-12-24,00:00
2672,22021,MIA,DET,2021-12-24,00:30
2673,22021,DET,MIA,2021-12-24,00:30
2674,22021,NYK,WAS,2021-12-24,00:30
2675,22021,WAS,NYK,2021-12-24,00:30
2676,22021,DAL,MIL,2021-12-24,01:30
2677,22021,MIL,DAL,2021-12-24,01:30
2678,22021,DEN,CHA,2021-12-24,02:00
2679,22021,CHA,DEN,2021-12-24,02:00
2680,22021,PHX,OKC,2021-12-24,02:00
2681,22021,OKC,PHX,2021-12-24,02:00
2682,22021,UTA,MIN,2021-12-24,02:00
2683,22021,MIN,UTA,2021-12-24,02:00
2684,22021,GSW,MEM,2021-12-24,03:00
2685,22021,MEM,GSW,2021-12-24,03:00
2686,22021,LAL,SAS,2021-12-24,03:30
2687,22021,SAS,LAL,2021-12-24,03:30
2688,22021,NYK,ATL,2021-12-25,17:00
2689,22021,ATL,NYK,2021-12-25,17:00
2690,22021,MIL,BOS,2021-12-25,19:30
2691,22021,BOS,MIL,2021-12-25,19:30
2692,22021,PHX,GSW,2021-12-25,22:00
2693,22021,GSW,PHX,2021-12-25,22:00
2694,22021,LAL,BKN,2021-12-26,01:00
2695,22021,BKN,LAL,2021-12-26,01:00
2696,22021,UTA,DAL,2021-12-26,03:30
2697,22021,DAL,UTA,2021-12-26,03:30
2698,22021,MIA,ORL,2021-12-26,20:30
2699,22021,ORL,MIA,2021-12-26,20:30
2700,22021,CLE,TOR,2021-12-26,23:00
2701,22021,TOR,CLE,2021-12-26,23:00
2702,22021,WAS,PHI,2021-12-26,23:00
2703,22021,PHI,WAS,2021-12-26,23:00
2704,22021,SAC,MEM,2021-12-26,23:00
2705,22021,MEM,SAC,2021-12-26,23:00
2706,22021,OKC,NOP,2021-12-27,00:00
2707,22021,NOP,OKC,2021-12-27,00:00
2708,22021,SAS,DET,2021-12-27,00:00
2709,22021,DET,SAS,2021-12-27,00:00
2710,22021,CHI,IND,2021-12-27,01:00
2711,22021,IND,CHI,2021-12-27,01:00
2712,22021,LAC,DEN,2021-12-27,02:00
2713,22021,DEN,LAC,2021-12-27,02:00
2714,22021,CHA,HOU,2021-12-28,00:00
2715,22021,HOU,CHA,2021-12-28,00:00
2716,22021,ATL,CHI,2021-12-28,00:30
2717,22021,CHI,ATL,2021-12-28,00:30
2718,22021,MIN,BOS,2021-12-28,01:00
2719,22021,BOS,MIN,2021-12-28,01:00
2720,22021,SAS,UTA,2021-12-28,01:30
2721,22021,UTA,SAS,2021-12-28,01:30
2722,22021,PHX,MEM,2021-12-28,02:00
2723,22021,MEM,PHX,2021-12-28,02:00
2724,22021,POR,DAL,2021-12-28,03:00
2725,22021,DAL,POR,2021-12-28,03:00
2726,22021,LAC,BKN,2021-12-28,03:30
2727,22021,BKN,LAC,2021-12-28,03:30
2728,22021,ORL,MIL,2021-12-29,00:00
2729,22021,MIL,ORL,2021-12-29,00:00
2730,22021,MIA,WAS,2021-12-29,00:30
2731,22021,WAS,MIA,2021-12-29,00:30
2732,22021,TOR,PHI,2021-12-29,00:30
2733,22021,PHI,TOR,2021-12-29,00:30
2734,22021,HOU,LAL,2021-12-29,01:00
2735,22021,LAL,HOU,2021-12-29,01:00
2736,22021,MIN,NYK,2021-12-29,01:00
2737,22021,NYK,MIN,2021-12-29,01:00
2738,22021,NOP,CLE,2021-12-29,01:00
2739,22021,CLE,NOP,2021-12-29,01:00
2740,22021,GSW,DEN,2021-12-29,03:00
2741,22021,DEN,GSW,2021-12-29,03:00
2742,22021,SAC,OKC,2021-12-29,03:00
2743,22021,OKC,SAC,2021-12-29,03:00
2744,22021,DET,NYK,2021-12-30,00:00
2745,22021,NYK,DET,2021-12-30,00:00
2746,22021,IND,CHA,2021-12-30,00:00
2747,22021,CHA,IND,2021-12-30,00:00
2748,22021,BOS,LAC,2021-12-30,00:30
2749,22021,LAC,BOS,2021-12-30,00:30
2750,22021,CHI,ATL,2021-12-30,01:00
2751,22021,ATL,CHI,2021-12-30,01:00
2752,22021,MEM,LAL,2021-12-30,01:00
2753,22021,LAL,MEM,2021-12-30,01:00
2754,22021,PHX,OKC,2021-12-30,02:00
2755,22021,OKC,PHX,2021-12-30,02:00
2756,22021,POR,UTA,2021-12-30,03:00
2757,22021,UTA,POR,2021-12-30,03:00
2758,22021,SAC,DAL,2021-12-30,03:30
2759,22021,DAL,SAC,2021-12-30,03:30
2760,22021,BKN,PHI,2021-12-31,00:00
2761,22021,PHI,BKN,2021-12-31,00:00
2762,22021,ORL,MIL,2021-12-31,00:00
2763,22021,MIL,ORL,2021-12-31,00:00
2764,22021,WAS,CLE,2021-12-31,00:00
2765,22021,CLE,WAS,2021-12-31,00:00
2766,22021,BOS,PHX,2021-12-31,18:00
2767,22021,PHX,BOS,2021-12-31,18:00
2768,22021,IND,CHI,2021-12-31,20:00
2769,22021,CHI,IND,2021-12-31,20:00
2770,22021,SAC,DAL,2021-12-31,23:00
2771,22021,DAL,SAC,2021-12-31,23:00
2772,22021,HOU,MIA,2022-01-01,00:00
2773,22021,MIA,HOU,2022-01-01,00:00
2774,22021,CLE,ATL,2022-01-01,00:30
2775,22021,ATL,CLE,2022-01-01,00:30
2776,22021,TOR,LAC,2022-01-01,00:30
2777,22021,LAC,TOR,2022-01-01,00:30
2778,22021,MEM,SAS,2022-01-01,01:00
2779,22021,SAS,MEM,2022-01-01,01:00
2780,22021,OKC,NYK,2022-01-01,01:00
2781,22021,NYK,OKC,2022-01-01,01:00
2782,22021,UTA,MIN,2022-01-01,02:00
2783,22021,MIN,UTA,2022-01-01,02:00
2784,22021,LAL,POR,2022-01-01,03:30
2785,22021,POR,LAL,2022-01-01,03:30
